Date,Open,High,Low,Close,Adj Close,Volume
2023-01-04,391.9537,396.2781,388.818,393.1331,393.1331,2599724
2023-01-05,392.0669,396.3926,388.9303,393.2466,393.2466,2742630
2023-01-06,392.2367,396.5643,389.0988,393.417,393.417,2875229
2023-01-09,392.49,396.8204,389.3501,393.671,393.671,2996738
2023-01-10,392.8484,397.1828,389.7057,394.0305,394.0305,3106438
2023-01-11,393.3279,397.6676,390.1813,394.5115,394.5115,3203680
2023-01-12,393.9385,398.2849,390.787,395.1239,395.1239,3287888
2023-01-13,394.6839,399.0385,391.5264,395.8715,395.8715,3358566
2023-01-16,395.5616,399.9258,392.3971,396.7518,396.7518,3415294
2023-01-17,396.5626,400.9379,393.3901,397.7558,397.7558,3457738
2023-01-18,397.6717,402.0592,394.4903,398.8683,398.8683,3485646
2023-01-19,398.8676,403.2684,395.6767,400.0679,400.0679,3498853
2023-01-20,400.1235,404.5381,396.9225,401.3275,401.3275,3497281
2023-01-23,401.4069,405.8357,398.1957,402.6148,402.6148,3480940
2023-01-24,402.6809,407.1237,399.4594,403.8926,403.8926,3449926
2023-01-25,403.9043,408.3606,400.6731,405.1197,405.1197,3404423
2023-01-26,405.033,409.5018,401.7928,406.2518,406.2518,3344699
2023-01-27,406.0204,410.5001,402.7723,407.2422,407.2422,3271108
2023-01-30,406.8189,411.3074,403.5644,408.0431,408.0431,3184086
2023-01-31,407.3808,411.8755,404.1218,408.6066,408.6066,3084146
2023-02-01,407.6596,412.1574,404.3984,408.8863,408.8863,2971880
2023-02-02,407.6115,412.1087,404.3506,408.838,408.838,2847951
2023-02-03,407.1961,411.6888,403.9386,408.4214,408.4214,2713094
2023-02-06,406.3786,410.8622,403.1275,407.6014,407.6014,2568105
2023-02-07,405.1298,409.5996,401.8887,406.3488,406.3488,2413841
2023-02-08,403.4279,407.879,400.2005,404.6418,404.6418,2251216
2023-02-09,401.2591,405.6863,398.0491,402.4665,402.4665,2081191
2023-02-10,398.6181,403.0161,395.4292,399.8176,399.8176,1904771
2023-02-13,395.5084,399.8721,392.3443,396.6985,396.6985,1723001
2023-02-14,391.9423,396.2667,388.8068,393.1217,393.1217,1536954
2023-02-15,387.941,392.2212,384.8375,389.1083,389.1083,1347732
2023-02-16,383.5336,387.7652,380.4653,384.6877,384.6877,1156453
2023-02-17,378.7566,382.9355,375.7266,379.8963,379.8963,1035750
2023-02-20,373.653,377.7755,370.6637,374.7773,374.7773,1227743
2023-02-21,368.2708,372.3339,365.3246,369.3789,369.3789,1418389
2023-02-22,362.6621,366.6633,359.7608,363.7533,363.7533,1606560
2023-02-23,356.8815,360.819,354.0265,357.9554,357.9554,1791144
2023-02-24,350.9851,354.8576,348.1772,352.0412,352.0412,1971049
2023-02-27,345.0287,348.8355,342.2685,346.0669,346.0669,2145211
2023-02-28,339.0671,342.808,336.3545,340.0873,340.0873,2312600
2023-03-01,333.1524,336.8281,330.4872,334.1549,334.1549,2472226
2023-03-02,327.334,330.9455,324.7154,328.319,328.319,2623145
2023-03-03,321.6569,325.2058,319.0837,322.6248,322.6248,2764464
2023-03-06,316.1616,319.6498,313.6323,317.1129,317.1129,2895347
2023-03-07,310.8836,314.3136,308.3965,311.819,311.819,3015021
2023-03-08,305.8529,309.2274,303.4061,306.7733,306.7733,3122778
2023-03-09,301.0944,304.4164,298.6857,302.0004,302.0004,3217980
2023-03-10,296.6273,299.9,294.2543,297.5198,297.5198,3300065
2023-03-13,292.4653,295.6921,290.1256,293.3454,293.3454,3368546
2023-03-14,288.6173,291.8016,286.3083,289.4857,289.4857,3423019
2023-03-15,285.0868,288.2321,282.8061,285.9446,285.9446,3463162
2023-03-16,281.8727,284.9827,279.6177,282.7209,282.7209,3488737
2023-03-17,278.9697,282.0476,276.738,279.8092,279.8092,3499593
2023-03-20,276.3683,279.4175,274.1573,277.1999,277.1999,3495666
2023-03-21,274.0551,277.0788,271.8626,274.8797,274.8797,3476979
2023-03-22,272.0135,275.0146,269.8374,272.832,272.832,3443642
2023-03-23,270.2239,273.2053,268.0621,271.037,271.037,3395853
2023-03-24,268.664,271.6282,266.5147,269.4724,269.4724,3333895
2023-03-27,267.3094,270.2586,265.1709,268.1137,268.1137,3258133
2023-03-28,266.1338,269.0701,264.0047,266.9346,266.9346,3169016
2023-03-29,265.1097,268.0347,262.9889,265.9075,265.9075,3067071
2023-03-30,264.2088,267.1239,262.0951,265.0038,265.0038,2952901
2023-03-31,263.4023,266.3085,261.2951,264.1949,264.1949,2827181
2023-04-03,262.6619,265.5598,260.5606,263.4522,263.4522,2690655
2023-04-04,261.9597,264.8499,259.864,262.7479,262.7479,2544129
2023-04-05,261.2695,264.1521,259.1793,262.0556,262.0556,2388471
2023-04-06,260.5668,263.4416,258.4822,261.3508,261.3508,2224602
2023-04-07,259.8296,262.6963,257.7509,260.6114,260.6114,2053490
2023-04-10,259.0388,261.8968,256.9665,259.8183,259.8183,1876147
2023-04-11,258.1788,261.0273,256.1134,258.9557,258.9557,1693622
2023-04-12,257.2377,260.0758,255.1798,258.0117,258.0117,1506996
2023-04-13,256.2076,259.0344,254.1579,256.9785,256.9785,1317371
2023-04-14,255.085,257.8993,253.0443,255.8525,255.8525,1125868
2023-04-17,253.8705,256.6715,251.8396,254.6344,254.6344,1066377
2023-04-18,252.5694,255.356,250.5488,253.3294,253.3294,1258231
2023-04-19,251.1908,253.9622,249.1812,251.9466,251.9466,1448558
2023-04-20,249.7478,252.5033,247.7498,250.4993,250.4993,1636232
2023-04-21,248.2571,250.9962,246.2711,249.0042,249.0042,1820143
2023-04-24,246.7387,249.461,244.7648,247.4811,247.4811,1999204
2023-04-25,245.2148,247.9203,243.2531,245.9527,245.9527,2172355
2023-04-26,243.7102,246.3991,241.7605,244.4435,244.4435,2338572
2023-04-27,242.2508,244.9236,240.3128,242.9798,242.9798,2496873
2023-04-28,240.8638,243.5213,238.9369,241.5886,241.5886,2646321
2023-05-01,239.5767,242.2199,237.66,240.2975,240.2975,2786032
2023-05-02,238.4167,241.0472,236.5094,239.1341,239.1341,2915181
2023-05-03,237.4108,240.0301,235.5115,238.1251,238.1251,3033002
2023-05-04,236.5847,239.1949,234.692,237.2966,237.2966,3138799
2023-05-05,235.9628,238.5662,234.0751,236.6728,236.6728,3231948
2023-05-08,235.5679,238.167,233.6834,236.2768,236.2768,3311896
2023-05-09,235.4207,238.0181,233.5373,236.1291,236.1291,3378171
2023-05-10,235.5396,238.1383,233.6552,236.2483,236.2483,3430380
2023-05-11,235.9406,238.5437,234.0531,236.6505,236.6505,3468216
2023-05-12,236.6372,239.2481,234.7441,237.3493,237.3493,3491455
2023-05-15,237.6401,240.262,235.739,238.3552,238.3552,3499958
2023-05-16,238.9571,241.5935,237.0454,239.6761,239.6761,3493676
2023-05-17,240.5928,243.2473,238.6681,241.3168,241.3168,3472645
2023-05-18,242.549,245.2251,240.6087,243.2789,243.2789,3436991
2023-05-19,244.8241,247.5253,242.8655,245.5608,245.5608,3386924
2023-05-22,247.4131,250.1429,245.4338,248.1576,248.1576,3322740
2023-05-23,250.3076,253.0693,248.3051,251.0608,251.0608,3244819
2023-05-24,253.4957,256.2926,251.4677,254.2585,254.2585,3153621
2023-05-25,256.962,259.7971,254.9063,257.7352,257.7352,3049686
2023-05-26,260.6874,263.5636,258.6019,261.4718,261.4718,2933629
2023-05-29,264.6496,267.5695,262.5324,265.4459,265.4459,2806136
2023-05-30,268.8226,271.7885,266.672,269.6315,269.6315,2667961
2023-05-31,273.1775,276.1915,270.9921,273.9995,273.9995,2519922
2023-06-01,277.6825,280.7462,275.461,278.518,278.518,2362893
2023-06-02,282.3033,285.418,280.0449,283.1527,283.1527,2197804
2023-06-05,287.0037,290.1702,284.7076,287.8673,287.8673,2025630
2023-06-06,291.746,294.9649,289.412,292.6239,292.6239,1847391
2023-06-07,296.4921,299.7634,294.1202,297.3843,297.3843,1664140
2023-06-08,301.2039,304.5271,298.7943,302.1103,302.1103,1476961
2023-06-09,305.8442,309.2186,303.3975,306.7645,306.7645,1286962
2023-06-12,310.3777,313.8021,307.8947,311.3116,311.3116,1095265
2023-06-13,314.7717,318.2446,312.2535,315.7189,315.7189,1096995
2023-06-14,318.9972,322.5167,316.4452,319.9571,319.9571,1288681
2023-06-15,323.0293,326.5933,320.4451,324.0013,324.0013,1478660
2023-06-16,326.8484,330.4545,324.2336,327.8318,327.8318,1665809
2023-06-19,330.44,334.0858,327.7965,331.4343,331.4343,1849019
2023-06-20,333.7959,337.4787,331.1255,334.8003,334.8003,2027209
2023-06-21,336.9137,340.6309,334.2184,337.9275,337.9275,2199323
2023-06-22,339.7976,343.5466,337.0792,340.82,340.82,2364344
2023-06-23,342.4572,346.2356,339.7176,343.4877,343.4877,2521296
2023-06-26,344.9082,348.7136,342.149,345.9461,345.9461,2669251
2023-06-27,347.1713,351.0017,344.394,348.216,348.216,2807333
2023-06-28,349.2717,353.1252,346.4775,350.3227,350.3227,2934726
2023-06-29,351.2382,355.1135,348.4283,352.2951,352.2951,3050677
2023-06-30,353.1027,356.9985,350.2779,354.1652,354.1652,3154500
2023-07-03,354.899,358.8146,352.0598,355.9669,355.9669,3245580
2023-07-04,356.6618,360.5969,353.8085,357.735,357.735,3323380
2023-07-05,358.4262,362.3807,355.5588,359.5047,359.5047,3387438
2023-07-06,360.2263,364.2007,357.3445,361.3102,361.3102,3437377
2023-07-07,362.0947,366.0897,359.1979,363.1843,363.1843,3472900
2023-07-10,364.0615,368.0782,361.149,365.1569,365.1569,3493798
2023-07-11,366.1536,370.1934,363.2243,367.2553,367.2553,3499947
2023-07-12,368.394,372.4585,365.4468,369.5025,369.5025,3491311
2023-07-13,370.8014,374.8925,367.835,371.9171,371.9171,3467940
2023-07-14,373.3894,377.509,370.4022,374.5129,374.5129,3429974
2023-07-17,376.1661,380.3164,373.1568,377.298,377.298,3377636
2023-07-18,379.1341,383.3172,376.1011,380.275,380.275,3311236
2023-07-19,382.2897,386.5075,379.2314,383.44,383.44,3231167
2023-07-20,385.6228,389.8774,382.5378,386.7832,386.7832,3137903
2023-07-21,389.1172,393.4104,386.0043,390.2881,390.2881,3031994
2023-07-24,392.7501,397.0834,389.6081,393.9319,393.9319,2914067
2023-07-25,396.4925,400.8671,393.3206,397.6856,397.6856,2784821
2023-07-26,400.3093,404.7259,397.1068,401.5138,401.5138,2645018
2023-07-27,404.1597,408.6188,400.9264,405.3758,405.3758,2495486
2023-07-28,407.9977,412.4992,404.7338,409.2254,409.2254,2337110
2023-07-31,411.7731,416.3163,408.479,413.0122,413.0122,2170826
2023-08-01,415.4319,420.0154,412.1085,416.682,416.682,1997617
2023-08-02,418.9175,423.5395,415.5662,420.1781,420.1781,1818508
2023-08-03,422.1721,426.8299,418.7947,423.4424,423.4424,1634558
2023-08-04,425.1376,429.8282,421.7365,426.4168,426.4168,1446855
2023-08-07,427.7574,432.4769,424.3353,429.0445,429.0445,1256509
2023-08-08,429.9777,434.7217,426.5379,431.2715,431.2715,1064647
2023-08-09,431.749,436.5125,428.295,433.0481,433.0481,1127597
2023-08-10,433.0274,437.805,429.5632,434.3304,434.3304,1319088
2023-08-11,433.7762,438.5621,430.306,435.0814,435.0814,1508691
2023-08-14,433.9669,438.7549,430.4952,435.2727,435.2727,1695286
2023-08-15,433.5803,438.364,430.1116,434.8849,434.8849,1877768
2023-08-16,432.6069,437.3799,429.146,433.9086,433.9086,2055059
2023-08-17,431.0476,435.8034,427.5992,432.3446,432.3446,2226111
2023-08-18,428.9136,433.6459,425.4823,430.2042,430.2042,2389911
2023-08-21,426.2262,430.9288,422.8164,427.5088,427.5088,2545490
2023-08-22,423.0162,427.6834,419.6321,424.2891,424.2891,2691929
2023-08-23,419.3229,423.9493,415.9683,420.5846,420.5846,2828362
2023-08-24,415.193,419.7738,411.8714,416.4423,416.4423,2953981
2023-08-25,410.6794,415.2105,407.394,411.9152,411.9152,3068044
2023-08-28,405.8398,410.3174,402.593,407.0609,407.0609,3169876
2023-08-29,400.7347,405.156,397.5288,401.9405,401.9405,3258875
2023-08-30,395.4265,399.7893,392.2631,396.6163,396.6163,3334515
2023-08-31,389.9775,394.2801,386.8577,391.1509,391.1509,3396347
2023-09-01,384.4487,388.6903,381.3731,385.6055,385.6055,3444007
2023-09-04,378.8986,383.079,375.8674,380.0387,380.0387,3477213
2023-09-05,373.382,377.5015,370.3949,374.5055,374.5055,3495767
2023-09-06,367.9492,372.0088,365.0056,369.0564,369.0564,3499561
2023-09-07,362.6453,366.6464,359.7441,363.7365,363.7365,3488572
2023-09-08,357.5094,361.4538,354.6493,358.5851,358.5851,3462865
2023-09-11,352.5748,356.4647,349.7542,353.6357,353.6357,3422592
2023-09-12,347.8682,351.7062,345.0852,348.9149,348.9149,3367991
2023-09-13,343.4101,347.199,340.6628,344.4434,344.4434,3299386
2023-09-14,339.2148,342.9574,336.5011,340.2355,340.2355,3217181
2023-09-15,335.2904,338.9897,332.6081,336.2993,336.2993,3121863
2023-09-18,331.6391,335.2981,328.986,332.637,332.637,3013996
2023-09-19,328.2577,331.8794,325.6317,329.2455,329.2455,2894218
2023-09-20,325.1379,328.7251,322.5368,326.1162,326.1162,2763237
2023-09-21,322.2664,325.822,319.6883,323.2361,323.2361,2621827
2023-09-22,319.6259,323.1524,317.0689,320.5877,320.5877,2470826
2023-09-25,317.1952,320.6949,314.6577,318.1497,318.1497,2311126
2023-09-26,314.95,318.4249,312.4304,315.8977,315.8977,2143672
2023-09-27,312.863,316.3149,310.3601,313.8045,313.8045,1969454
2023-09-28,310.9052,314.3355,308.418,311.8407,311.8407,1789502
2023-09-29,309.0458,312.4556,306.5735,309.9758,309.9758,1604880
2023-10-02,307.2535,310.6434,304.7955,308.178,308.178,1416682
2023-10-03,305.4966,308.8672,303.0526,306.4159,306.4159,1226019
2023-10-04,303.7443,307.0955,301.3143,304.6583,304.6583,1034019
2023-10-05,301.9669,305.2985,299.5512,302.8755,302.8755,1158181
2023-10-06,300.1369,303.4483,297.7358,301.04,301.04,1349446
2023-10-09,298.2294,301.5198,295.8436,299.1268,299.1268,1538645
2023-10-10,296.2229,299.4912,293.8531,297.1143,297.1143,1724658
2023-10-11,294.0999,297.3447,291.7471,294.9848,294.9848,1906385
2023-10-12,291.847,295.067,289.5122,292.7252,292.7252,2082752
2023-10-13,289.4559,292.6495,287.1402,290.3269,290.3269,2252715
2023-10-16,286.923,290.0886,284.6276,287.7864,287.7864,2415269
2023-10-17,284.25,287.3861,281.976,285.1053,285.1053,2569452
2023-10-18,281.4434,284.5486,279.1919,282.2903,282.2903,2714354
2023-10-19,278.5148,281.5877,276.2867,279.3529,279.3529,2849117
2023-10-20,275.4802,278.5196,273.2763,276.3091,276.3091,2972943
2023-10-23,272.3596,275.3645,270.1807,273.1791,273.1791,3085101
2023-10-24,269.1767,272.1465,267.0232,269.9866,269.9866,3184927
2023-10-25,265.958,268.8923,263.8303,266.7583,266.7583,3271831
2023-10-26,262.7324,265.6312,260.6305,263.523,263.523,3345299
2023-10-27,259.5302,262.3936,257.454,260.3111,260.3111,3404897
2023-10-30,256.3826,259.2113,254.3316,257.1541,257.1541,3450271
2023-10-31,253.3211,256.116,251.2945,254.0834,254.0834,3481153
2023-11-01,250.3766,253.139,248.3736,251.13,251.13,3497362
2023-11-02,247.579,250.3106,245.5984,248.324,248.324,3498800
2023-11-03,244.9569,247.6595,242.9972,245.694,245.694,3485460
2023-11-06,242.5368,245.2127,240.5965,243.2666,243.2666,3457420
2023-11-07,240.3431,242.9948,238.4203,241.0663,241.0663,3414847
2023-11-08,238.3976,241.0278,236.4904,239.1149,239.1149,3357991
2023-11-09,236.7195,239.3312,234.8257,237.4318,237.4318,3287190
2023-11-10,235.325,237.9214,233.4424,236.0331,236.0331,3202862
2023-11-13,234.2277,236.812,232.3539,234.9325,234.9325,3105505
2023-11-14,233.4379,236.0135,231.5704,234.1403,234.1403,2995696
2023-11-15,232.9631,235.5334,231.0994,233.6641,233.6641,2874084
2023-11-16,232.8078,235.3764,230.9453,233.5083,233.5083,2741388
2023-11-17,232.9734,235.5438,231.1096,233.6744,233.6744,2598393
2023-11-20,233.4583,236.0341,231.5907,234.1608,234.1608,2445945
2023-11-21,234.2583,236.8429,232.3842,234.9632,234.9632,2284946
2023-11-22,235.3658,237.9626,233.4828,236.074,236.074,2116346
2023-11-23,236.7705,239.3828,234.8763,237.4829,237.4829,1941145
2023-11-24,238.4593,241.0902,236.5516,239.1768,239.1768,1760377
2023-11-27,240.4161,243.0687,238.4928,241.1396,241.1396,1575112
2023-11-28,242.6224,245.2993,240.6814,243.3525,243.3525,1386446
2023-11-29,245.0568,247.7606,243.0964,245.7942,245.7942,1195494
2023-11-30,247.6958,250.4286,245.7142,248.4411,248.4411,1003387
2023-12-01,250.5134,253.2773,248.5092,251.2672,251.2672,1188740
2023-12-04,253.482,256.2787,251.4541,254.2447,254.2447,1379752
2023-12-05,256.5725,259.4033,254.5199,257.3445,257.3445,1568518
2023-12-06,259.7548,262.6207,257.6767,260.5364,260.5364,1753921
2023-12-07,262.9981,265.8998,260.8941,263.7895,263.7895,1934866
2023-12-08,266.2719,269.2097,264.1418,267.0732,267.0732,2110281
2023-12-11,269.5463,272.5202,267.3899,270.3574,270.3574,2279130
2023-12-12,272.7926,275.8024,270.6103,273.6135,273.6135,2440414
2023-12-13,275.9844,279.0294,273.7765,276.8149,276.8149,2593179
2023-12-14,279.0978,282.1771,276.865,279.9376,279.9376,2736522
2023-12-15,282.1121,285.2247,279.8552,282.961,282.961,2869594
2023-12-18,285.0108,288.1553,282.7307,285.8684,285.8684,2991609
2023-12-19,287.7813,290.9564,285.479,288.6472,288.6472,3101845
2023-12-20,290.416,293.6202,288.0927,291.2899,291.2899,3199650
2023-12-21,292.9122,296.144,290.5689,293.7936,293.7936,3284446
2023-12-22,295.2721,298.5299,292.9099,296.1606,296.1606,3355732
2023-12-25,297.5029,300.7852,295.1228,298.3981,298.3981,3413085
2023-12-26,299.6166,302.9223,297.2196,300.5181,300.5181,3456166
2023-12-27,301.6297,304.9576,299.2167,302.5373,302.5373,3484721
2023-12-28,303.5628,306.912,301.1343,304.4762,304.4762,3498581
2023-12-29,305.4399,308.8098,302.9963,306.3589,306.3589,3497663
2024-01-01,307.2878,310.6782,304.8295,308.2125,308.2125,3481974
2024-01-02,309.1358,312.5465,306.6627,310.066,310.066,3451606
2024-01-03,311.0144,314.4459,308.5263,311.9503,311.9503,3406738
2024-01-04,312.955,316.4078,310.4513,313.8967,313.8967,3347637
2024-01-05,314.989,318.4643,312.469,315.9368,315.9368,3274650
2024-01-08,317.147,320.6461,314.6099,318.1013,318.1013,3188211
2024-01-09,319.4586,322.9832,316.9029,320.4198,320.4198,3088831
2024-01-10,321.951,325.5031,319.3753,322.9197,322.9197,2977096
2024-01-11,324.6489,328.2308,322.0517,325.6258,325.6258,2853669
2024-01-12,327.574,331.1882,324.9534,328.5597,328.5597,2719278
2024-01-15,330.7441,334.3932,328.0982,331.7393,331.7393,2574719
2024-01-16,334.1729,337.8599,331.4995,335.1784,335.1784,2420847
2024-01-17,337.8694,341.5971,335.1664,338.8861,338.8861,2258572
2024-01-18,341.8377,345.6092,339.1029,342.8662,342.8662,2088853
2024-01-19,346.0763,349.8946,343.3077,347.1176,347.1176,1912695
2024-01-22,350.5782,354.4462,347.7736,351.6331,351.6331,1731138
2024-01-23,355.3306,359.251,352.4879,356.3998,356.3998,1545258
2024-01-24,360.3142,364.2896,357.4317,361.3984,361.3984,1356152
2024-01-25,365.5039,369.5365,362.5799,366.6037,366.6037,1164941
2024-01-26,370.8682,374.9601,367.9013,371.9842,371.9842,1027246
2024-01-29,376.3698,380.5224,373.3589,377.5023,377.5023,1219272
2024-01-30,381.9656,386.1798,378.9098,383.1149,383.1149,1410001
2024-01-31,387.607,391.8835,384.5062,388.7734,388.7734,1598306
2024-02-01,393.2412,397.5799,390.0953,394.4245,394.4245,1783071
2024-02-02,398.8112,403.2113,395.6207,400.0112,400.0112,1963206
2024-02-05,404.2572,408.7174,401.0231,405.4736,405.4736,2137644
2024-02-06,409.5176,414.0359,406.2415,410.7499,410.7499,2305354
2024-02-07,414.5307,419.1042,411.2144,415.778,415.778,2465343
2024-02-08,419.2352,423.8607,415.8813,420.4967,420.4967,2616666
2024-02-09,423.5728,428.2461,420.1842,424.8473,424.8473,2758428
2024-02-12,427.4888,432.2053,424.0689,428.7751,428.7751,2889790
2024-02-13,430.9342,435.6887,427.4867,432.2308,432.2308,3009975
2024-02-14,433.8666,438.6534,430.3956,435.1721,435.1721,3118273
2024-02-15,436.2518,441.065,432.7618,437.5645,437.5645,3214043
2024-02-16,438.0648,442.898,434.5603,439.383,439.383,3296718
2024-02-19,439.2904,444.1371,435.776,440.6122,440.6122,3365811
2024-02-20,439.9234,444.7771,436.404,441.2472,441.2472,3420911
2024-02-21,439.9695,444.8237,436.4498,441.2934,441.2934,3461693
2024-02-22,439.4443,444.2928,435.9288,440.7666,440.7666,3487916
2024-02-23,438.3732,443.2099,434.8663,439.6923,439.6923,3499425
2024-02-26,436.7905,441.6096,433.2962,438.1048,438.1048,3496152
2024-02-27,434.7381,439.5346,431.2601,436.0462,436.0462,3478116
2024-02-28,432.2644,437.0337,428.8063,433.5651,433.5651,3445424
2024-02-29,429.4232,434.161,425.9878,430.7153,430.7153,3398269
2024-03-01,426.2712,430.9743,422.8611,427.5539,427.5539,3336930
2024-03-04,422.8677,427.5332,419.4848,424.1401,424.1401,3261770
2024-03-05,419.272,423.8979,415.9178,420.5336,420.5336,3173233
2024-03-06,415.5427,420.1274,412.2184,416.7931,416.7931,3071843
2024-03-07,411.7361,416.2788,408.4422,412.975,412.975,2958200
2024-03-08,407.905,412.4055,404.6418,409.1324,409.1324,2832975
2024-03-11,404.098,408.5564,400.8652,405.3139,405.3139,2696910
2024-03-12,400.3583,404.7755,397.1555,401.563,401.563,2550809
2024-03-13,396.7236,401.1007,393.5498,397.9174,397.9174,2395536
2024-03-14,393.2252,397.5637,390.0794,394.4084,394.4084,2232010
2024-03-15,389.8879,394.1896,386.7688,391.0611,391.0611,2061197
2024-03-18,386.7299,390.9967,383.636,387.8935,387.8935,1884108
2024-03-19,383.7627,387.9968,380.6926,384.9174,384.9174,1701790
2024-03-20,380.9913,385.1948,377.9433,382.1377,382.1377,1515321
2024-03-21,378.4143,382.5894,375.387,379.5529,379.5529,1325805
2024-03-22,376.0243,380.1731,373.0161,377.1558,377.1558,1134362
2024-03-25,373.8084,377.9326,370.8179,374.9332,374.9332,1057875
2024-03-26,371.748,375.8496,368.7741,372.8666,372.8666,1249770
2024-03-27,369.8205,373.9007,366.8619,370.9333,370.9333,1440189
2024-03-28,367.9986,372.0587,365.0546,369.1059,369.1059,1628003
2024-03-29,366.2519,370.2928,363.3219,367.354,367.354,1812104
2024-04-01,364.5475,368.5695,361.6311,365.6444,365.6444,1991402
2024-04-02,362.8501,366.8535,359.9473,363.942,363.942,2164836
2024-04-03,361.124,365.1083,358.235,362.2106,362.2106,2331381
2024-04-04,359.333,363.2975,356.4583,360.4142,360.4142,2490052
2024-04-05,357.4418,361.3855,354.5823,358.5173,358.5173,2639911
2024-04-08,355.4169,359.3383,352.5736,356.4864,356.4864,2780071
2024-04-09,353.2276,357.1248,350.4018,354.2905,354.2905,2909703
2024-04-10,350.8466,354.7176,348.0399,351.9023,351.9023,3028040
2024-04-11,348.2512,352.0935,345.4652,349.2991,349.2991,3134383
2024-04-12,345.4236,349.2347,342.6602,346.463,346.463,3228103
2024-04-15,342.3519,346.1291,339.6131,343.382,343.382,3308646
2024-04-16,339.0302,342.7707,336.3179,340.0503,340.0503,3375534
2024-04-17,335.459,339.1602,332.7753,336.4684,336.4684,3428373
2024-04-18,331.6454,335.3044,328.9922,332.6433,332.6433,3466850
2024-04-19,327.6025,331.217,324.9817,328.5883,328.5883,3490737
2024-04-22,323.3497,326.9172,320.7629,324.3226,324.3226,3499894
2024-04-23,318.9115,322.4301,316.3602,319.8711,319.8711,3494266
2024-04-24,314.3176,317.7855,311.8031,315.2634,315.2634,3473886
2024-04-25,309.6014,313.0173,307.1246,310.533,310.533,3438874
2024-04-26,304.7997,308.1626,302.3613,305.7168,305.7168,3389439
2024-04-29,299.9512,303.2606,297.5516,300.8538,300.8538,3325872
2024-04-30,295.0963,298.3521,292.7355,295.9842,295.9842,3248549
2024-05-01,290.2754,293.478,287.9532,291.1488,291.1488,3157928
2024-05-02,285.5286,288.6788,283.2443,286.3877,286.3877,3054544
2024-05-03,280.8946,283.9937,278.6474,281.7398,281.7398,2939009
2024-05-06,276.4102,279.4598,274.1989,277.2419,277.2419,2812007
2024-05-07,272.1095,275.1118,269.9327,272.9283,272.9283,2674287
2024-05-08,268.0239,270.981,265.8797,268.8304,268.8304,2526666
2024-05-09,264.1811,267.0958,262.0676,264.976,264.976,2370015
2024-05-10,260.6052,263.4804,258.5203,261.3893,261.3893,2205262
2024-05-13,257.3167,260.1557,255.2581,258.0909,258.0909,2033381
2024-05-14,254.3321,257.1382,252.2975,255.0974,255.0974,1855388
2024-05-15,251.6643,254.441,249.651,252.4216,252.4216,1672336
2024-05-16,249.3223,252.073,247.3277,250.0725,250.0725,1485307
2024-05-17,247.3112,250.0398,245.3327,248.0554,248.0554,1295409
2024-05-20,245.6329,248.343,243.6679,246.3721,246.3721,1103763
2024-05-21,244.2858,246.981,242.3315,245.0209,245.0209,1088495
2024-05-22,243.2649,245.9488,241.3187,243.9968,243.9968,1280231
2024-05-23,242.5621,245.2383,240.6216,243.2919,243.2919,1470310
2024-05-24,242.1664,244.8382,240.229,242.8951,242.8951,1657607
2024-05-27,242.064,244.7347,240.1275,242.7924,242.7924,1841015
2024-05-28,242.2386,244.9112,240.3006,242.9675,242.9675,2019449
2024-05-29,242.6711,245.3485,240.7297,243.4013,243.4013,2191853
2024-05-30,243.3406,246.0254,241.3938,244.0728,244.0728,2357209
2024-05-31,244.2238,246.9184,242.27,244.9587,244.9587,2514538
2024-06-03,245.2961,248.0025,243.3338,246.0342,246.0342,2662909
2024-06-04,246.5312,249.2512,244.559,247.2731,247.2731,2801446
2024-06-05,247.9019,250.6371,245.9187,248.6479,248.6479,2929329
2024-06-06,249.3804,252.1318,247.3853,250.1307,250.1307,3045800
2024-06-07,250.9385,253.7072,248.931,251.6936,251.6936,3150173
2024-06-10,252.5488,255.3352,250.5284,253.3087,253.3087,3241829
2024-06-11,254.1844,256.9888,252.1509,254.9492,254.9492,3320226
2024-06-12,255.8199,258.6424,253.7734,256.5897,256.5897,3384901
2024-06-13,257.4321,260.2724,255.3727,258.2068,258.2068,3435471
2024-06-14,259.0002,261.8578,256.9282,259.7796,259.7796,3471637
2024-06-17,260.5065,263.3807,258.4224,261.2903,261.2903,3493185
2024-06-18,261.9366,264.8266,259.8411,262.7248,262.7248,3499988
2024-06-19,263.2804,266.1852,261.1742,264.0726,264.0726,3492005
2024-06-20,264.5316,267.4502,262.4154,265.3276,265.3276,3469284
2024-06-21,265.6886,268.62,263.5631,266.4881,266.4881,3431959
2024-06-24,266.754,269.6971,264.6199,267.5566,267.5566,3380251
2024-06-25,267.7348,270.6888,265.593,268.5405,268.5405,3314465
2024-06-26,268.6426,271.6065,266.4934,269.4509,269.4509,3234991
2024-06-27,269.4925,272.4658,267.3365,270.3034,270.3034,3142299
2024-06-28,270.3035,273.2857,268.141,271.1168,271.1168,3036937
2024-07-01,271.0977,274.0887,268.9289,271.9134,271.9134,2919527
2024-07-02,271.8998,274.8997,269.7246,272.7179,272.7179,2790766
2024-07-03,272.7367,275.7458,270.5548,273.5573,273.5573,2651413
2024-07-04,273.6366,276.6557,271.4475,274.46,274.46,2502293
2024-07-05,274.6289,277.6589,272.4319,275.4552,275.4552,2344289
