Date,Open,High,Low,Close,Adj Close,Volume
2023-01-05,242.3671,245.0412,240.4282,243.0964,243.0964,2742630
2023-01-06,242.4963,245.1718,240.5564,243.226,243.226,2875229
2023-01-09,242.6772,245.3547,240.7358,243.4074,243.4074,2996738
2023-01-10,242.9231,245.6033,240.9797,243.654,243.654,3106438
2023-01-11,243.2439,245.9276,241.2979,243.9758,243.9758,3203680
2023-01-12,243.6458,246.3339,241.6966,244.3789,244.3789,3287888
2023-01-13,244.1312,246.8247,242.1781,244.8658,244.8658,3358566
2023-01-16,244.6985,247.3982,242.7409,245.4348,245.4348,3415294
2023-01-17,245.3421,248.049,243.3794,246.0804,246.0804,3457738
2023-01-18,246.0529,248.7676,244.0844,246.7932,246.7932,3485646
2023-01-19,246.8175,249.5406,244.8429,247.5601,247.5601,3498853
2023-01-20,247.6192,250.3513,245.6383,248.3643,248.3643,3497281
2023-01-23,248.4383,251.1793,246.4508,249.1858,249.1858,3480940
2023-01-24,249.2516,252.0016,247.2576,250.0016,250.0016,3449926
2023-01-25,250.0338,252.7924,248.0335,250.7862,250.7862,3404423
2023-01-26,250.7575,253.5241,248.7514,251.512,251.512,3344699
2023-01-27,251.3939,254.1676,249.3828,252.1504,252.1504,3271108
2023-01-30,251.9134,254.6928,249.8981,252.6715,252.6715,3184086
2023-01-31,252.2866,255.0701,250.2683,253.0457,253.0457,3084146
2023-02-01,252.4845,255.2701,250.4646,253.2442,253.2442,2971880
2023-02-02,252.4799,255.2655,250.46,253.2396,253.2396,2847951
2023-02-03,252.2479,255.031,250.2299,253.0069,253.0069,2713094
2023-02-06,251.7666,254.5444,249.7525,252.5242,252.5242,2568105
2023-02-07,251.0181,253.7876,249.01,251.7734,251.7734,2413841
2023-02-08,249.9888,252.7469,247.9888,250.741,250.741,2251216
2023-02-09,248.6699,251.4135,246.6805,249.4181,249.4181,2081191
2023-02-10,247.058,249.7838,245.0816,247.8014,247.8014,1904771
2023-02-13,245.1554,247.8602,243.1941,245.893,245.893,1723001
2023-02-14,242.9695,245.6502,241.0257,243.7006,243.7006,1536954
2023-02-15,240.5133,243.1669,238.5892,241.237,241.237,1347732
2023-02-16,237.8049,240.4286,235.9024,238.5204,238.5204,1156453
2023-02-17,234.8667,237.458,232.9878,235.5735,235.5735,1035750
2023-02-20,231.7255,234.2821,229.8716,232.4227,232.4227,1227743
2023-02-21,228.4108,230.9309,226.5835,229.0981,229.0981,1418389
2023-02-22,224.955,227.4369,223.1553,225.6319,225.6319,1606560
2023-02-23,221.3919,223.8345,219.6207,222.058,222.058,1791144
2023-02-24,217.7562,220.1587,216.0141,218.4114,218.4114,1971049
2023-02-27,214.0825,216.4445,212.3699,214.7267,214.7267,2145211
2023-02-28,210.4048,212.7263,208.7216,211.038,211.038,2312600
2023-03-01,206.7556,209.0368,205.1016,207.3778,207.3778,2472226
2023-03-02,203.1654,205.4069,201.54,203.7767,203.7767,2623145
2023-03-03,199.6621,201.865,198.0648,200.2629,200.2629,2764464
2023-03-06,196.2709,198.4364,194.7008,196.8615,196.8615,2895347
2023-03-07,193.014,195.1435,191.4699,193.5948,193.5948,3015021
2023-03-08,189.91,192.0053,188.3907,190.4815,190.4815,3122778
2023-03-09,186.9743,189.0373,185.4786,187.537,187.537,3217980
2023-03-10,184.219,186.2515,182.7453,184.7733,184.7733,3300065
2023-03-13,181.6527,183.6569,180.1995,182.1993,182.1993,3368546
2023-03-14,179.2808,181.2588,177.8466,179.8203,179.8203,3423019
2023-03-15,177.1057,179.0597,175.6888,177.6386,177.6386,3463162
2023-03-16,175.1267,177.0589,173.7257,175.6537,175.6537,3488737
2023-03-17,173.3406,175.2531,171.9539,173.8622,173.8622,3499593
2023-03-20,171.7415,173.6363,170.3676,172.2583,172.2583,3495666
2023-03-21,170.3212,172.2004,168.9586,170.8337,170.8337,3476979
2023-03-22,169.0694,170.9348,167.7169,169.5781,169.5781,3443642
2023-03-23,167.974,169.8273,166.6302,168.4794,168.4794,3395853
2023-03-24,167.0211,168.8639,165.685,167.5237,167.5237,3333895
2023-03-27,166.1957,168.0294,164.8662,166.6958,166.6958,3258133
2023-03-28,165.4814,167.3072,164.1576,165.9794,165.9794,3169016
2023-03-29,164.8612,166.6802,163.5423,165.3573,165.3573,3067071
2023-03-30,164.3175,166.1304,163.0029,164.8119,164.8119,2952901
2023-03-31,163.8323,165.6399,162.5217,164.3253,164.3253,2827181
2023-04-03,163.3881,165.1908,162.081,163.8798,163.8798,2690655
2023-04-04,162.9677,164.7657,161.664,163.4581,163.4581,2544129
2023-04-05,162.5546,164.3481,161.2542,163.0437,163.0437,2388471
2023-04-06,162.1337,163.9225,160.8366,162.6215,162.6215,2224602
2023-04-07,161.6912,163.4751,160.3976,162.1777,162.1777,2053490
2023-04-10,161.2152,162.9939,159.9255,161.7003,161.7003,1876147
2023-04-11,160.6961,162.4691,159.4106,161.1797,161.1797,1693622
2023-04-12,160.1264,161.8931,158.8454,160.6083,160.6083,1506996
2023-04-13,159.5012,161.261,158.2252,159.9812,159.9812,1317371
2023-04-14,158.8183,160.5705,157.5477,159.2962,159.2962,1125868
2023-04-17,158.0781,159.8221,156.8134,158.5537,158.5537,1066377
2023-04-18,157.2837,159.019,156.0254,157.7569,157.7569,1258231
2023-04-19,156.4409,158.1669,155.1894,156.9116,156.9116,1448558
2023-04-20,155.5578,157.2741,154.3134,156.0259,156.0259,1636232
2023-04-21,154.6449,156.3512,153.4078,155.1103,155.1103,1820143
2023-04-24,153.7145,155.4105,152.4848,154.1771,154.1771,1999204
2023-04-25,152.7806,154.4662,151.5583,153.2403,153.2403,2172355
2023-04-26,151.8584,153.5339,150.6435,152.3153,152.3153,2338572
2023-04-27,150.9642,152.6298,149.7565,151.4185,151.4185,2496873
2023-04-28,150.115,151.7712,148.9141,150.5667,150.5667,2646321
2023-05-01,149.3278,150.9753,148.1331,149.7771,149.7771,2786032
2023-05-02,148.6197,150.2594,147.4307,149.0669,149.0669,2915181
2023-05-03,148.0075,149.6405,146.8234,148.4529,148.4529,3033002
2023-05-04,147.5073,149.1348,146.3272,147.9512,147.9512,3138799
2023-05-05,147.1343,148.7577,145.9573,147.5771,147.5771,3231948
2023-05-08,146.9028,148.5236,145.7276,147.3448,147.3448,3311896
2023-05-09,146.8257,148.4456,145.6511,147.2675,147.2675,3378171
2023-05-10,146.9145,148.5354,145.7392,147.3566,147.3566,3430380
2023-05-11,147.1793,148.8032,146.0019,147.6222,147.6222,3468216
2023-05-12,147.6286,149.2574,146.4476,148.0728,148.0728,3491455
2023-05-15,148.269,149.9049,147.0829,148.7152,148.7152,3499958
2023-05-16,149.1055,150.7506,147.9127,149.5542,149.5542,3493676
2023-05-17,150.1411,151.7977,148.94,150.5929,150.5929,3472645
2023-05-18,151.3769,153.0471,150.1659,151.8324,151.8324,3436991
2023-05-19,152.812,154.498,151.5895,153.2718,153.2718,3386924
2023-05-22,154.4432,156.1472,153.2077,154.9079,154.9079,3322740
2023-05-23,156.2655,157.9896,155.0154,156.7357,156.7357,3244819
2023-05-24,158.2714,160.0177,157.0053,158.7477,158.7477,3153621
2023-05-25,160.4514,162.2217,159.1678,160.9342,160.9342,3049686
2023-05-26,162.7937,164.5898,161.4914,163.2836,163.2836,2933629
2023-05-29,165.2843,167.1079,163.962,165.7816,165.7816,2806136
2023-05-30,167.907,169.7595,166.5638,168.4122,168.4122,2667961
2023-05-31,170.6439,172.5266,169.2787,171.1574,171.1574,2519922
2023-06-01,173.4751,175.389,172.0873,173.9971,173.9971,2362893
2023-06-02,176.3791,178.3251,174.9681,176.9099,176.9099,2197804
2023-06-05,179.3335,181.3121,177.8988,179.8731,179.8731,2025630
2023-06-06,182.3147,184.3262,180.8562,182.8633,182.8633,1847391
2023-06-07,185.2988,187.3432,183.8164,185.8564,185.8564,1664140
2023-06-08,188.2621,190.3392,186.756,188.8285,188.8285,1476961
2023-06-09,191.1812,193.2905,189.6518,191.7565,191.7565,1286962
2023-06-12,194.0342,196.175,192.4819,194.618,194.618,1095265
2023-06-13,196.8005,198.9718,195.2261,197.3927,197.3927,1096995
2023-06-14,199.462,201.6627,197.8663,200.0622,200.0622,1288681
2023-06-15,202.0032,204.2319,200.3872,202.611,202.611,1478660
2023-06-16,204.4116,206.6669,202.7763,205.0267,205.0267,1665809
2023-06-19,206.6782,208.9585,205.0248,207.3001,207.3001,1849019
2023-06-20,208.7979,211.1016,207.1275,209.4262,209.4262,2027209
2023-06-21,210.7691,213.0945,209.0829,211.4033,211.4033,2199323
2023-06-22,212.5943,214.9398,210.8935,213.234,213.234,2364344
2023-06-23,214.2795,216.6437,212.5653,214.9243,214.9243,2521296
2023-06-26,215.8346,218.2159,214.1079,216.484,216.484,2669251
2023-06-27,217.2724,219.6695,215.5342,217.9261,217.9261,2807333
2023-06-28,218.6086,221.0205,216.8597,219.2664,219.2664,2934726
2023-06-29,219.8613,222.287,218.1024,220.5228,220.5228,3050677
2023-06-30,221.0504,223.4892,219.282,221.7155,221.7155,3154500
2023-07-03,222.197,224.6485,220.4194,222.8656,222.8656,3245580
2023-07-04,223.3229,225.7868,221.5363,223.9948,223.9948,3323380
2023-07-05,224.45,226.9263,222.6544,225.1253,225.1253,3387438
2023-07-06,225.5997,228.0887,223.7949,226.2785,226.2785,3437377
2023-07-07,226.7923,229.2946,224.978,227.4748,227.4748,3472900
2023-07-10,228.0469,230.5629,226.2225,228.7331,228.7331,3493798
2023-07-11,229.3801,231.9109,227.5451,230.0704,230.0704,3499947
2023-07-12,230.8066,233.3531,228.9602,231.5011,231.5011,3491311
2023-07-13,232.338,234.9014,230.4793,233.0371,233.0371,3467940
2023-07-14,233.9828,236.5644,232.1109,234.6869,234.6869,3429974
2023-07-17,235.7463,238.3473,233.8603,236.4556,236.4556,3377636
2023-07-18,237.6299,240.2517,235.7289,238.3449,238.3449,3311236
2023-07-19,239.6315,242.2753,237.7144,240.3525,240.3525,3231167
2023-07-20,241.7448,244.4119,239.8108,242.4722,242.4722,3137903
2023-07-21,243.9595,246.6512,242.0079,244.6936,244.6936,3031994
2023-07-24,246.2616,248.9786,244.2915,247.0026,247.0026,2914067
2023-07-25,248.6328,251.376,246.6437,249.3809,249.3809,2784821
2023-07-26,251.0511,253.821,249.0427,251.8065,251.8065,2645018
2023-07-27,253.4909,256.2877,251.463,254.2537,254.2537,2495486
2023-07-28,255.9235,258.7472,253.8761,256.6936,256.6936,2337110
2023-07-31,258.3173,261.1673,256.2508,259.0946,259.0946,2170826
2023-08-01,260.6384,263.514,258.5533,261.4227,261.4227,1997617
2023-08-02,262.8513,265.7514,260.7485,263.6422,263.6422,1818508
2023-08-03,264.9197,267.8425,262.8003,265.7168,265.7168,1634558
2023-08-04,266.8071,269.7508,264.6726,267.6099,267.6099,1446855
2023-08-07,268.4779,271.44,266.3301,269.2857,269.2857,1256509
2023-08-08,269.8983,272.8761,267.7391,270.7104,270.7104,1064647
2023-08-09,271.0371,274.0275,268.8688,271.8527,271.8527,1127597
2023-08-10,271.8667,274.8663,269.6918,272.6848,272.6848,1319088
2023-08-11,272.364,275.3691,270.1851,273.1836,273.1836,1508691
2023-08-14,272.511,275.5177,270.3309,273.331,273.331,1695286
2023-08-15,272.2955,275.2998,270.1171,273.1148,273.1148,1877768
2023-08-16,271.7114,274.7092,269.5377,272.529,272.529,2055059
2023-08-17,270.7592,273.7465,268.5932,271.5739,271.5739,2226111
2023-08-18,269.4459,272.4187,267.2903,270.2566,270.2566,2389911
2023-08-21,267.7846,270.7391,265.6423,268.5904,268.5904,2545490
2023-08-22,265.7946,268.7272,263.6683,266.5944,266.5944,2691929
2023-08-23,263.5005,266.4078,261.3925,264.2934,264.2934,2828362
2023-08-24,260.9317,263.8106,258.8442,261.7168,261.7168,2953981
2023-08-25,258.1212,260.9691,256.0562,258.8979,258.8979,3068044
2023-08-28,255.1052,257.9198,253.0643,255.8728,255.8728,3169876
2023-08-29,251.9217,254.7012,249.9063,252.6798,252.6798,3258875
2023-08-30,248.6099,251.3528,246.621,249.358,249.358,3334515
2023-08-31,245.2089,247.9143,243.2472,245.9467,245.9467,3396347
2023-09-01,241.757,244.4244,239.823,242.4845,242.4845,3444007
2023-09-04,238.2911,240.9202,236.3848,239.0081,239.0081,3477213
2023-09-05,234.8455,237.4366,232.9667,235.5522,235.5522,3495767
2023-09-06,231.4519,234.0056,229.6003,232.1484,232.1484,3499561
2023-09-07,228.1387,230.6558,226.3136,228.8252,228.8252,3488572
2023-09-08,224.9306,227.4123,223.1311,225.6074,225.6074,3462865
2023-09-11,221.8484,224.2961,220.0736,222.516,222.516,3422592
2023-09-12,218.9091,221.3243,217.1578,219.5678,219.5678,3367991
2023-09-13,216.1256,218.5101,214.3966,216.7759,216.7759,3299386
2023-09-14,213.5069,215.8625,211.7988,214.1493,214.1493,3217181
2023-09-15,211.0581,213.3868,209.3697,211.6932,211.6932,3121863
2023-09-18,208.7809,211.0844,207.1106,209.4091,209.4091,3013996
2023-09-19,206.673,208.9533,205.0196,207.2949,207.2949,2894218
2023-09-20,204.7294,206.9882,203.0916,205.3454,205.3454,2763237
2023-09-21,202.9418,205.1809,201.3182,203.5524,203.5524,2621827
2023-09-22,201.2993,203.5202,199.6889,201.905,201.905,2470826
2023-09-25,199.7886,201.9929,198.1903,200.3897,200.3897,2311126
2023-09-26,198.3944,200.5833,196.8072,198.9913,198.9913,2143672
2023-09-27,197.0996,199.2742,195.5228,197.6927,197.6927,1969454
2023-09-28,195.8859,198.0471,194.3188,196.4753,196.4753,1789502
2023-09-29,194.734,196.8825,193.1761,195.3199,195.3199,1604880
2023-10-02,193.6241,195.7603,192.0751,194.2067,194.2067,1416682
2023-10-03,192.5363,194.6606,190.996,193.1156,193.1156,1226019
2023-10-04,191.4512,193.5635,189.9195,192.0272,192.0272,1034019
2023-10-05,190.35,192.4502,188.8272,190.9228,190.9228,1158181
2023-10-06,189.2155,191.3031,187.7017,189.7848,189.7848,1349446
2023-10-09,188.0318,190.1064,186.5276,188.5976,188.5976,1538645
2023-10-10,186.7856,188.8464,185.2913,187.3476,187.3476,1724658
2023-10-11,185.4655,187.5118,183.9818,186.0236,186.0236,1906385
2023-10-12,184.0634,186.0942,182.5909,184.6172,184.6172,2082752
2023-10-13,182.5737,184.5881,181.1132,183.1231,183.1231,2252715
2023-10-16,180.9944,182.9913,179.5464,181.539,181.539,2415269
2023-10-17,179.3263,181.3048,177.8917,179.8659,179.8659,2569452
2023-10-18,177.5737,179.5328,176.1531,178.108,178.108,2714354
2023-10-19,175.7436,177.6826,174.3377,176.2725,176.2725,2849117
2023-10-20,173.8464,175.7644,172.4556,174.3695,174.3695,2972943
2023-10-23,171.8944,173.791,170.5193,172.4117,172.4117,3085101
2023-10-24,169.9028,171.7774,168.5436,170.414,170.414,3184927
2023-10-25,167.8882,169.7405,166.5451,168.3934,168.3934,3271831
2023-10-26,165.8688,167.6988,164.5418,166.3679,166.3679,3345299
2023-10-27,163.8638,165.6717,162.5528,164.3568,164.3568,3404897
2023-10-30,161.8928,163.679,160.5977,162.38,162.38,3450271
2023-10-31,159.9758,161.7408,158.696,160.4572,160.4572,3481153
2023-11-01,158.1323,159.877,156.8672,158.6081,158.6081,3497362
2023-11-02,156.3812,158.1066,155.1302,156.8518,156.8518,3498800
2023-11-03,154.7406,156.4479,153.5027,155.2062,155.2062,3485460
2023-11-06,153.2273,154.9179,152.0015,153.6884,153.6884,3457420
2023-11-07,151.8567,153.5322,150.6418,152.3136,152.3136,3414847
2023-11-08,150.6427,152.3047,149.4375,151.0959,151.0959,3357991
2023-11-09,149.5973,151.2478,148.4005,150.0475,150.0475,3287190
2023-11-10,148.7311,150.372,147.5412,149.1786,149.1786,3202862
2023-11-13,148.0524,149.6859,146.868,148.4979,148.4979,3105505
2023-11-14,147.568,149.1961,146.3874,148.012,148.012,2995696
2023-11-15,147.2826,148.9076,146.1043,147.7258,147.7258,2874084
2023-11-16,147.1991,148.8232,146.0215,147.642,147.642,2741388
2023-11-17,147.3185,148.9439,146.14,147.7618,147.7618,2598393
2023-11-20,147.6399,149.2689,146.4588,148.0842,148.0842,2445945
2023-11-21,148.1606,149.7953,146.9753,148.6064,148.6064,2284946
2023-11-22,148.8759,150.5184,147.6848,149.3238,149.3238,2116346
2023-11-23,149.7793,151.4318,148.581,150.23,150.23,1941145
2023-11-24,150.8626,152.527,149.6557,151.3165,151.3165,1760377
2023-11-27,152.1157,153.794,150.8987,152.5734,152.5734,1575112
2023-11-28,153.5268,155.2207,152.2986,153.9888,153.9888,1386446
2023-11-29,155.0826,156.7937,153.842,155.5493,155.5493,1195494
2023-11-30,156.7682,158.4978,155.514,157.2399,157.2399,1003387
2023-12-01,158.5671,160.3166,157.2986,159.0443,159.0443,1188740
2023-12-04,160.462,162.2324,159.1783,160.9449,160.9449,1379752
2023-12-05,162.4345,164.2266,161.135,162.9232,162.9232,1568518
2023-12-06,164.4654,166.28,163.1497,164.9603,164.9603,1753921
2023-12-07,166.5354,168.3728,165.2031,167.0365,167.0365,1934866
2023-12-08,168.6251,170.4855,167.2761,169.1325,169.1325,2110281
2023-12-11,170.7155,172.5991,169.3498,171.2292,171.2292,2279130
2023-12-12,172.7887,174.695,171.4063,173.3086,173.3086,2440414
2023-12-13,174.8276,176.7565,173.429,175.3537,175.3537,2593179
2023-12-14,176.8173,178.7682,175.4028,177.3494,177.3494,2736522
2023-12-15,178.7447,180.7168,177.3147,179.2825,179.2825,2869594
2023-12-18,180.5991,182.5917,179.1543,181.1426,181.1426,2991609
2023-12-19,182.3728,184.3849,180.9138,182.9215,182.9215,3101845
2023-12-20,184.0607,186.0914,182.5882,184.6145,184.6145,3199650
2023-12-21,185.6611,187.7095,184.1758,186.2198,186.2198,3284446
2023-12-22,187.1755,189.2406,185.6781,187.7387,187.7387,3355732
2023-12-25,188.6083,190.6892,187.0994,189.1758,189.1758,3413085
2023-12-26,189.9672,192.0631,188.4475,190.5388,190.5388,3456166
2023-12-27,191.2626,193.3728,189.7325,191.8381,191.8381,3484721
2023-12-28,192.5075,194.6314,190.9674,193.0867,193.0867,3498581
2023-12-29,193.7171,195.8544,192.1674,194.3,194.3,3497663
2024-01-01,194.9085,197.0589,193.3492,195.495,195.495,3481974
2024-01-02,196.1001,198.2637,194.5313,196.6902,196.6902,3451606
2024-01-03,197.3114,199.4884,195.7329,197.9051,197.9051,3406738
2024-01-04,198.5623,200.753,196.9738,199.1598,199.1598,3347637
2024-01-05,199.8726,202.0779,198.2737,200.4741,200.4741,3274650
2024-01-08,201.262,203.4826,199.6519,201.8676,201.8676,3188211
2024-01-09,202.7491,204.986,201.1271,203.3591,203.3591,3088831
2024-01-10,204.3512,206.6058,202.7163,204.9661,204.9661,2977096
2024-01-11,206.0841,208.3578,204.4354,206.7042,206.7042,2853669
2024-01-12,207.9615,210.2559,206.2978,208.5873,208.5873,2719278
2024-01-15,209.9948,212.3117,208.3149,210.6267,210.6267,2574719
2024-01-16,212.1928,214.534,210.4953,212.8313,212.8313,2420847
2024-01-17,214.5612,216.9285,212.8448,215.2069,215.2069,2258572
2024-01-18,217.1027,219.498,215.3659,217.756,217.756,2088853
2024-01-19,219.8164,222.2417,218.0579,220.4778,220.4778,1912695
2024-01-22,222.6979,225.1549,220.9163,223.368,223.368,1731138
2024-01-23,225.739,228.2296,223.9331,226.4182,226.4182,1545258
2024-01-24,228.9276,231.4534,227.0962,229.6165,229.6165,1356152
2024-01-25,232.2478,234.8102,230.3898,232.9466,232.9466,1164941
2024-01-26,235.6796,238.2799,233.7942,236.3888,236.3888,1027246
2024-01-29,239.1994,241.8385,237.2858,239.9191,239.9191,1219272
2024-01-30,242.7796,245.4582,240.8374,243.5101,243.5101,1410001
2024-01-31,246.3896,249.1081,244.4185,247.131,247.131,1598306
2024-02-01,249.9957,252.754,247.9958,250.748,250.748,1783071
2024-02-02,253.5617,256.3593,251.5332,254.3247,254.3247,1963206
2024-02-05,257.0496,259.8857,254.9932,257.8231,257.8231,2137644
2024-02-06,260.4202,263.2935,258.3369,261.2038,261.2038,2305354
2024-02-07,263.6341,266.5429,261.5251,264.4274,264.4274,2465343
2024-02-08,266.6525,269.5945,264.5193,267.4549,267.4549,2616666
2024-02-09,269.4381,272.4108,267.2826,270.2488,270.2488,2758428
2024-02-12,271.956,274.9566,269.7804,272.7744,272.7744,2889790
2024-02-13,274.1751,277.2001,271.9817,275.0001,275.0001,3009975
2024-02-14,276.0682,279.1141,273.8596,276.8989,276.8989,3118273
2024-02-15,277.6135,280.6765,275.3926,278.4489,278.4489,3214043
2024-02-16,278.795,281.871,276.5647,279.6339,279.6339,3296718
2024-02-19,279.6029,282.6877,277.366,280.4442,280.4442,3365811
2024-02-20,280.0338,283.1234,277.7935,280.8764,280.8764,3420911
2024-02-21,280.0911,283.1814,277.8504,280.9339,280.9339,3461693
2024-02-22,279.7848,282.8717,277.5465,280.6266,280.6266,3487916
2024-02-23,279.1308,282.2105,276.8978,279.9707,279.9707,3499425
2024-02-26,278.1509,281.2198,275.9257,278.9879,278.9879,3496152
2024-02-27,276.8717,279.9265,274.6567,277.7048,277.7048,3478116
2024-02-28,275.324,278.3617,273.1214,276.1525,276.1525,3445424
2024-02-29,273.5419,276.5599,271.3535,274.3649,274.3649,3398269
2024-03-01,271.5614,274.5576,269.389,272.3786,272.3786,3336930
2024-03-04,269.4203,272.3929,267.265,270.231,270.231,3261770
2024-03-05,267.1564,270.1039,265.0191,267.9603,267.9603,3173233
2024-03-06,264.8068,267.7285,262.6884,265.6036,265.6036,3071843
2024-03-07,262.4075,265.3027,260.3082,263.1971,263.1971,2958200
2024-03-08,259.9921,262.8606,257.9122,260.7744,260.7744,2832975
2024-03-11,257.5916,260.4336,255.5308,258.3667,258.3667,2696910
2024-03-12,255.2335,258.0495,253.1916,256.0015,256.0015,2550809
2024-03-13,252.9418,255.7326,250.9183,253.703,253.703,2395536
2024-03-14,250.7366,253.503,248.7307,251.4911,251.4911,2232010
2024-03-15,248.6337,251.3769,246.6446,249.3818,249.3818,2061197
2024-03-18,246.6447,249.3659,244.6715,247.3868,247.3868,1884108
2024-03-19,244.7769,247.4776,242.8187,245.5135,245.5135,1701790
2024-03-20,243.0337,245.7151,241.0895,243.765,243.765,1515321
2024-03-21,241.4142,244.0777,239.4829,242.1406,242.1406,1325805
2024-03-22,239.9136,242.5606,237.9943,240.6355,240.6355,1134362
2024-03-25,238.5238,241.1554,236.6156,239.2415,239.2415,1057875
2024-03-26,237.233,239.8504,235.3351,237.9468,237.9468,1249770
2024-03-27,236.0266,238.6307,234.1384,236.7368,236.7368,1440189
2024-03-28,234.8874,237.479,233.0083,235.5942,235.5942,1628003
2024-03-29,233.7961,236.3756,231.9257,234.4996,234.4996,1812104
2024-04-01,232.7314,235.2991,230.8695,233.4317,233.4317,1991402
2024-04-02,231.6711,234.2271,229.8177,232.3682,232.3682,2164836
2024-04-03,230.5921,233.1363,228.7474,231.286,231.286,2331381
2024-04-04,229.4716,232.0033,227.6358,230.162,230.162,2490052
2024-04-05,228.2868,230.8055,226.4605,228.9737,228.9737,2639911
2024-04-08,227.0164,229.5211,225.2003,227.6995,227.6995,2780071
2024-04-09,225.6407,228.1302,223.8356,226.3197,226.3197,2909703
2024-04-10,224.1423,226.6153,222.3492,224.8168,224.8168,3028040
2024-04-11,222.5066,224.9615,220.7265,223.1761,223.1761,3134383
2024-04-12,220.7222,223.1575,218.9564,221.3864,221.3864,3228103
2024-04-15,218.7815,221.1953,217.0312,219.4398,219.4398,3308646
2024-04-16,216.6806,219.0713,214.9472,217.3326,217.3326,3375534
2024-04-17,214.4199,216.7856,212.7045,215.0651,215.0651,3428373
2024-04-18,212.0037,214.3428,210.3077,212.6416,212.6416,3466850
2024-04-19,209.4405,211.7513,207.765,210.0707,210.0707,3490737
2024-04-22,206.7426,209.0236,205.0886,207.3647,207.3647,3499894
2024-04-23,203.9256,206.1755,202.2942,204.5392,204.5392,3494266
2024-04-24,201.0084,203.2262,199.4004,201.6133,201.6133,3473886
2024-04-25,198.0125,200.1972,196.4284,198.6083,198.6083,3438874
2024-04-26,194.9612,197.1123,193.4016,195.5479,195.5479,3389439
2024-04-29,191.8795,193.9965,190.3445,192.4569,192.4569,3325872
2024-04-30,188.793,190.8759,187.2826,189.3611,189.3611,3248549
2024-05-01,185.7276,187.7767,184.2418,186.2865,186.2865,3157928
2024-05-02,182.709,184.7248,181.2473,183.2588,183.2588,3054544
2024-05-03,179.762,181.7453,178.3239,180.3029,180.3029,2939009
2024-05-06,176.9101,178.862,175.4948,177.4424,177.4424,2812007
2024-05-07,174.1753,176.097,172.7819,174.6994,174.6994,2674287
2024-05-08,171.5775,173.4706,170.2049,172.0938,172.0938,2526666
2024-05-09,169.1346,171.0007,167.7816,169.6436,169.6436,2370015
2024-05-10,166.8622,168.7032,165.5273,167.3643,167.3643,2205262
2024-05-13,164.7733,166.5913,163.4551,165.2691,165.2691,2033381
2024-05-14,162.8786,164.6757,161.5756,163.3687,163.3687,1855388
2024-05-15,161.1864,162.9648,159.8969,161.6714,161.6714,1672336
2024-05-16,159.7025,161.4645,158.4248,160.183,160.183,1485307
2024-05-17,158.4303,160.1782,157.1628,158.907,158.907,1295409
2024-05-20,157.371,159.1073,156.112,157.8445,157.8445,1103763
2024-05-21,156.5237,158.2506,155.2715,156.9946,156.9946,1088495
2024-05-22,155.8851,157.605,154.6381,156.3542,156.3542,1280231
2024-05-23,155.4504,157.1655,154.2068,155.9181,155.9181,1470310
2024-05-24,155.2123,156.9248,153.9706,155.6794,155.6794,1657607
2024-05-27,155.1623,156.8742,153.921,155.6291,155.6291,1841015
2024-05-28,155.2897,157.003,154.0473,155.7569,155.7569,2019449
2024-05-29,155.5825,157.299,154.3378,156.0506,156.0506,2191853
2024-05-30,156.0272,157.7487,154.779,156.4967,156.4967,2357209
2024-05-31,156.6092,158.3371,155.3563,157.0804,157.0804,2514538
2024-06-03,157.3125,159.0481,156.054,157.7858,157.7858,2662909
2024-06-04,158.1203,159.8648,156.8553,158.5961,158.5961,2801446
2024-06-05,159.0152,160.7697,157.7431,159.4937,159.4937,2929329
2024-06-06,159.9795,161.7445,158.6996,160.4608,160.4608,3045800
2024-06-07,160.995,162.7713,159.7071,161.4795,161.4795,3150173
2024-06-10,162.0442,163.8321,160.7479,162.5318,162.5318,3241829
2024-06-11,163.1099,164.9095,161.805,163.6007,163.6007,3320226
2024-06-12,164.1757,165.9871,162.8623,164.6697,164.6697,3384901
2024-06-13,165.2268,167.0498,163.905,165.724,165.724,3435471
2024-06-14,166.2498,168.084,164.9198,166.75,166.75,3471637
2024-06-17,167.2332,169.0783,165.8954,167.7365,167.7365,3493185
2024-06-18,168.1681,170.0235,166.8227,168.6741,168.6741,3499988
2024-06-19,169.0476,170.9127,167.6952,169.5563,169.5563,3492005
2024-06-20,169.8679,171.7421,168.509,170.379,170.379,3469284
2024-06-21,170.6278,172.5104,169.2628,171.1412,171.1412,3431959
2024-06-24,171.3291,173.2194,169.9584,171.8446,171.8446,3380251
2024-06-25,171.9762,173.8736,170.6004,172.4937,172.4937,3314465
2024-06-26,172.5765,174.4805,171.1959,173.0958,173.0958,3234991
2024-06-27,173.1397,175.05,171.7546,173.6607,173.6607,3142299
2024-06-28,173.6781,175.5943,172.2886,174.2007,174.2007,3036937
2024-07-01,174.2057,176.1277,172.8121,174.7299,174.7299,2919527
2024-07-02,174.7386,176.6665,173.3407,175.2644,175.2644,2790766
2024-07-03,175.2939,177.2279,173.8915,175.8213,175.8213,2651413
2024-07-04,175.8898,177.8304,174.4827,176.4191,176.4191,2502293
2024-07-05,176.5452,178.4931,175.1329,177.0765,177.0765,2344289
2024-07-08,177.2791,179.235,175.8609,177.8125,177.8125,2178334
